Age,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
43,1344,7,3,0.1274787535410765,4,1,37,4,1,0.16071428571428573,4,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,585,10,3,0.1515837104072398,1,1,56,3,1,0.16071428571428573,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,705,2,4,0.23387096774193547,2,0,83,3,5,0.03076923076923077,1,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1320,20,3,0.23958333333333334,3,0,89,4,1,0.16071428571428573,3,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,1498,21,4,0.1515837104072398,1,1,44,2,2,0.17408906882591094,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42,544,2,1,0.23958333333333334,3,1,52,3,1,0.19047619047619047,3,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
42,1368,28,4,0.23958333333333334,4,0,88,2,2,0.06315789473684211,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1210,2,3,0.1274787535410765,1,1,78,2,2,0.17408906882591094,2,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
26,474,3,3,0.1515837104072398,1,0,89,3,1,0.16071428571428573,4,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
23,638,9,3,0.23387096774193547,4,1,33,3,1,0.4032258064516129,1,1790,26956,1,0,19,3,1,1,1,3,2,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,218,8,1,0.1274787535410765,4,1,55,2,3,0.030303030303030304,2,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1448,29,3,0.23958333333333334,2,1,55,3,3,0.08928571428571429,4,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,1102,1,2,0.1515837104072398,2,0,94,3,2,0.17408906882591094,4,5993,19479,8,1,11,3,1,0,8,0,1,6,4,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,1443,11,5,0.23387096774193547,4,0,89,2,2,0.17408906882591094,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,735,3,1,0.1274787535410765,4,0,75,2,2,0.17408906882591094,4,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
39,1485,25,2,0.1515837104072398,3,1,71,3,3,0.06315789473684211,3,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,1418,1,3,0.23958333333333334,3,0,36,3,1,0.16071428571428573,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,495,10,3,0.1274787535410765,3,1,64,3,3,0.03076923076923077,4,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,1199,4,2,0.1515837104072398,3,1,92,4,5,0.03076923076923077,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,329,16,4,0.23387096774193547,3,0,98,2,2,0.17408906882591094,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1349,23,3,0.1515837104072398,1,0,90,3,1,0.16071428571428573,4,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1454,2,4,0.1515837104072398,4,0,65,2,1,0.4032258064516129,4,3294,13137,1,1,18,3,1,0,3,3,2,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,921,2,3,0.1515837104072398,3,0,96,4,3,0.06315789473684211,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60,1499,28,3,0.23387096774193547,3,0,80,2,3,0.17408906882591094,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,138,22,3,0.1515837104072398,1,0,48,3,1,0.16071428571428573,3,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44,429,1,2,0.1274787535410765,3,1,99,3,1,0.16071428571428573,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,365,4,5,0.1274787535410765,3,1,89,2,4,0.03076923076923077,4,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1283,23,3,0.1515837104072398,4,1,54,3,1,0.16071428571428573,4,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
28,529,2,4,0.1515837104072398,1,1,79,3,1,0.24338624338624337,3,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,1137,21,1,0.1515837104072398,4,0,51,3,2,0.06315789473684211,4,4014,19170,1,1,25,4,4,1,10,2,1,10,6,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,619,1,3,0.23387096774193547,2,1,85,3,2,0.17408906882591094,3,4717,18659,9,0,11,3,3,0,15,2,3,11,9,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
37,558,2,3,0.23387096774193547,4,1,75,3,2,0.17408906882591094,3,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42,1128,13,3,0.1274787535410765,2,1,95,4,2,0.06315789473684211,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
51,1469,8,4,0.1515837104072398,2,1,81,2,3,0.030303030303030304,2,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1186,3,4,0.13846153846153847,3,1,44,3,1,0.16071428571428573,3,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,804,9,3,0.1515837104072398,1,1,64,3,1,0.24338624338624337,4,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1327,2,2,0.1515837104072398,4,1,39,2,2,0.17408906882591094,4,5249,19682,3,0,18,3,4,1,13,0,3,8,7,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,888,10,4,0.22727272722287328,3,1,71,3,2,0.19047619047619047,3,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,1482,5,5,0.1515837104072398,4,1,42,3,5,0.030303030303030304,3,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,959,1,4,0.13846153846153847,4,1,81,3,2,0.17408906882591094,3,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1180,2,2,0.1274787535410765,2,1,90,3,2,0.08928571428571429,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,232,19,3,0.23958333333333334,4,1,34,3,2,0.08928571428571429,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
28,1434,5,4,0.23958333333333334,3,1,50,3,1,0.24338624338624337,3,3441,11179,1,1,13,3,3,0,2,3,2,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
24,240,22,1,0.22727272722287328,4,1,58,1,1,0.19047619047619047,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
32,646,9,4,0.1515837104072398,1,0,92,3,2,0.16071428571428573,4,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37,1225,10,2,0.1515837104072398,4,1,80,4,1,0.16071428571428573,4,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1474,5,2,0.13846153846153847,2,1,97,3,1,0.24338624338624337,3,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,240,2,4,0.1515837104072398,1,0,75,4,2,0.08928571428571429,1,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,622,14,4,0.13846153846153847,3,1,39,2,1,0.24338624338624337,2,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,116,24,1,0.1515837104072398,1,1,52,3,2,0.16071428571428573,4,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
33,722,17,3,0.1515837104072398,4,1,38,3,4,0.03076923076923077,3,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1377,2,3,0.1515837104072398,4,1,74,3,2,0.17408906882591094,3,4478,5242,1,1,11,3,1,0,5,3,3,5,4,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1355,25,1,0.1515837104072398,3,0,61,3,1,0.19047619047619047,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
48,492,16,4,0.1515837104072398,3,0,96,3,2,0.17408906882591094,3,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
34,234,9,4,0.1515837104072398,4,1,93,3,2,0.24338624338624337,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56,906,6,3,0.1515837104072398,3,0,86,4,4,0.17408906882591094,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
46,377,9,3,0.23387096774193547,1,1,52,3,3,0.17408906882591094,4,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35,556,23,2,0.1515837104072398,2,1,50,2,2,0.08928571428571429,3,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,570,5,3,0.23387096774193547,4,0,30,2,2,0.17408906882591094,3,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
36,530,3,1,0.1515837104072398,3,1,51,2,3,0.17408906882591094,4,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,970,8,2,0.1274787535410765,2,0,96,3,2,0.06315789473684211,3,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37,807,6,4,0.22727272722287328,3,1,63,3,1,0.19047619047619047,1,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37,1470,10,3,0.1274787535410765,2,0,71,3,1,0.16071428571428573,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,119,3,3,0.1515837104072398,1,1,76,3,3,0.17408906882591094,3,10609,9647,0,0,12,3,3,2,17,6,2,16,10,5,13,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,1195,2,2,0.1274787535410765,1,1,65,2,4,0.03076923076923077,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1479,24,3,0.1515837104072398,2,0,100,4,4,0.17408906882591094,2,13194,17071,4,1,16,3,4,0,22,2,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1038,8,1,0.1515837104072398,2,0,88,2,1,0.4032258064516129,4,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,932,1,2,0.1515837104072398,4,0,43,2,2,0.08928571428571429,4,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1450,15,2,0.1515837104072398,4,1,52,3,5,0.030303030303030304,2,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1153,6,2,0.13846153846153847,4,0,40,2,1,0.24338624338624337,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,117,10,1,0.1274787535410765,3,1,99,3,4,0.03076923076923077,1,17068,5355,1,1,14,3,4,0,21,3,3,21,9,11,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,636,4,4,0.13846153846153847,4,1,47,2,1,0.24338624338624337,4,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,1040,2,2,0.1515837104072398,3,1,100,2,2,0.06315789473684211,4,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,247,7,1,0.1515837104072398,2,0,55,1,5,0.030303030303030304,3,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,359,2,4,0.1274787535410765,1,0,82,3,4,0.030303030303030304,3,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,635,1,1,0.1515837104072398,2,1,99,3,2,0.17408906882591094,3,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,438,18,3,0.1515837104072398,1,0,75,3,1,0.16071428571428573,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54,1441,17,3,0.23958333333333334,3,0,56,3,3,0.08928571428571429,3,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1280,7,1,0.1274787535410765,4,1,64,2,1,0.16071428571428573,4,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1229,8,4,0.23958333333333334,1,1,84,3,2,0.17408906882591094,4,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
52,715,19,4,0.1274787535410765,4,1,41,3,1,0.16071428571428573,4,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,1272,5,3,0.23958333333333334,3,0,37,2,3,0.06315789473684211,2,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,1360,12,3,0.23958333333333334,2,0,49,3,5,0.030303030303030304,3,19545,16280,1,0,12,3,4,0,23,0,3,22,15,15,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1296,5,4,0.23958333333333334,3,1,62,3,3,0.08928571428571429,2,8095,18264,0,0,13,3,4,0,17,5,3,16,6,0,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56,667,1,4,0.1515837104072398,3,1,57,3,2,0.06315789473684211,3,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,431,7,4,0.1274787535410765,4,0,68,3,2,0.16071428571428573,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
56,832,9,3,0.1274787535410765,3,1,81,3,4,0.06315789473684211,4,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20,500,2,3,0.1274787535410765,3,0,49,2,1,0.4032258064516129,3,2044,22052,1,0,13,3,4,0,2,3,2,2,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1398,2,4,0.1515837104072398,3,0,79,3,5,0.03076923076923077,3,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
46,1125,10,3,0.23387096774193547,3,0,94,2,3,0.17408906882591094,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
38,148,2,3,0.1274787535410765,4,0,42,2,1,0.24338624338624337,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,111,9,3,0.1274787535410765,3,1,66,3,2,0.24338624338624337,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,1448,28,3,0.1274787535410765,4,0,53,4,4,0.17408906882591094,4,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
32,499,2,1,0.23387096774193547,3,1,36,3,2,0.17408906882591094,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
54,584,22,5,0.1274787535410765,2,0,91,3,4,0.03076923076923077,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1219,18,3,0.1274787535410765,3,0,86,3,2,0.17408906882591094,3,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
44,528,1,3,0.1515837104072398,3,0,44,3,1,0.19047619047619047,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28,1475,13,2,0.23387096774193547,4,0,84,3,2,0.17408906882591094,3,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,238,1,1,0.1274787535410765,4,0,34,3,2,0.17408906882591094,1,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,498,3,4,0.1274787535410765,3,0,93,3,2,0.08928571428571429,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40,750,12,3,0.1515837104072398,2,0,47,3,2,0.06315789473684211,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,718,8,1,0.1274787535410765,2,1,79,2,2,0.08928571428571429,4,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21,156,12,3,0.1515837104072398,3,0,90,4,1,0.4032258064516129,2,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,124,3,3,0.13846153846153847,4,0,35,3,2,0.06315789473684211,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
45,1199,7,4,0.1515837104072398,1,1,77,4,2,0.08928571428571429,3,6434,5118,4,0,17,3,4,1,9,1,3,3,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,664,1,3,0.1274787535410765,2,1,79,3,1,0.16071428571428573,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,662,18,4,0.23387096774193547,4,0,67,3,2,0.17408906882591094,3,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,1063,25,5,0.1274787535410765,2,0,72,3,2,0.16071428571428573,3,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,152,10,3,0.23958333333333334,3,0,85,3,2,0.17408906882591094,4,5666,19899,1,1,13,3,2,0,6,1,3,5,3,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,950,4,4,0.23387096774193547,4,1,48,2,2,0.17408906882591094,4,5828,8450,1,1,12,3,2,0,8,0,3,8,7,7,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,920,20,2,0.1274787535410765,4,0,69,3,1,0.19047619047619047,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
32,1089,7,2,0.1515837104072398,4,1,79,3,2,0.24338624338624337,3,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45,1316,29,3,0.1274787535410765,3,1,83,3,1,0.16071428571428573,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21,337,7,1,0.23387096774193547,2,1,31,3,1,0.4032258064516129,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1041,13,3,0.22727272722287328,3,1,36,3,1,0.19047619047619047,2,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
41,267,10,2,0.1515837104072398,4,1,56,3,2,0.17408906882591094,4,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,1475,28,2,0.1515837104072398,1,1,97,2,2,0.24338624338624337,1,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,469,10,3,0.1274787535410765,3,1,42,2,2,0.17408906882591094,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1097,11,2,0.1274787535410765,3,1,79,2,3,0.06315789473684211,1,9884,8302,2,1,13,3,3,1,10,3,3,4,0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,583,4,1,0.23387096774193547,3,1,87,2,2,0.17408906882591094,1,4256,18154,1,0,12,3,1,0,5,1,4,5,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
19,645,9,2,0.1515837104072398,3,1,54,3,1,0.16071428571428573,1,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,1245,14,3,0.1515837104072398,3,1,80,3,2,0.17408906882591094,2,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
29,408,23,1,0.1515837104072398,4,0,45,2,3,0.17408906882591094,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35,482,4,4,0.1515837104072398,3,1,87,3,2,0.16071428571428573,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,755,9,4,0.1515837104072398,3,1,97,2,2,0.06315789473684211,2,6540,19394,9,0,19,3,3,0,10,5,3,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27,728,23,1,0.1274787535410765,2,0,36,2,2,0.4032258064516129,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
27,608,1,2,0.1515837104072398,3,0,68,3,3,0.08928571428571429,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1003,8,4,0.1515837104072398,4,0,74,2,2,0.16071428571428573,1,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
